年份,森林覆蓋損失（公頃）,所有氣體的總碳排放量（以CO₂當量計算，公噸）,因火災導致的樹木覆蓋損失（公頃）
2012,227707.0451,125569522.7,10631.073
2012,127.2928518,57652.99919,2.708775502
2012,8.993036956,0,2.081318194
2012,10367.07175,5681825.366,383.0607229
2012,10344.97799,4176931.84,747.7539471
2012,7.375498632,2537.861969,0.526791525
2012,9.227671763,3729.143028,0.580173019
2012,54.30803394,10654.91861,32.68904696
2012,14006.25281,6866478.743,204.023086
2012,26007.35395,13104312.04,570.1631115
2012,144.7238357,85594.48012,1.706993912
2012,4451.952353,1492525.192,41.92783666
2012,17905.56949,7887765.084,961.4974431
2012,10912.73321,2924985.85,7540.850878
2012,74205.9655,46100305.28,5633.402666
2012,438.8534281,127487.0855,112.2416344
2012,0,1034.583455,0
2012,80495.82971,24572811.36,38541.08394
2012,17685.11136,5195291.643,216.2824504
2012,41631.93539,19795586.51,45.12006954
2012,160310.4867,35091402.88,2934.372022
2012,1219.766551,637374.7027,11.74573363
2012,67302.61843,32099319.35,2592.017526
2012,17476.08258,10585318.13,96.97488893
2012,35668.66625,14984021.42,2411.179144
2012,472.998932,171816.6354,45.80493974
2012,0.604688794,202.7731145,0.151176333
2012,36625.86842,18689586.29,54.8646517
2012,0.06241793,16.31361397,0
2012,24485.56832,10175602.51,27.54947287
2012,294.8224137,117523.4254,1.553373164
2012,40.69027207,11188.39141,0
2012,3511.449476,1297737.737,1.355564269
2012,4952.740973,3076893.45,13.84175635
2012,13242.08454,2638697.674,7625.474679
2012,39.73595788,23723.28988,0
2012,84044.44088,41189291.06,10787.53093
2012,9772.714858,7449302.436,740.6159869
2012,13111.82809,8760313.804,981.38646
2012,14.18819789,6448.140249,0.998260309
2012,32305.4952,15453865.48,1897.3761
2012,5004.428537,2146785.558,466.3544751
2012,4272.746835,1813077.595,97.67290037
2012,11921.85827,4719103.647,148.1264825
2012,2260260.505,1753357093,139451.8269
2012,31.30303871,11131.7159,4.765185951
2012,95068.55768,47585098.88,2611.868242
2012,5825.902588,2878626.053,215.0633948
2012,407.3912739,103305.3299,65.17711793
2012,9.132024872,2550.552289,1.280356323
2012,49.2301897,13097.12408,4.254840449
2012,21489.45266,6491698.187,3520.1762
2012,2603.685793,1427039.375,63.24029981
2012,6.681639585,2424.439777,2.277777784
2012,0.130553283,35.40988936,0
2012,45672.06361,20138255.99,1223.156502
2012,3741.514268,1136327.51,744.2469102
2012,17899.1367,9183605.512,107.8866141
2012,84.65660716,19145.57731,47.69994792
2012,195568.9571,120062456,1873.977081
2012,10.74117124,5253.268852,0.220611314
2012,15941.07564,5452573.407,688.4792502
2012,147537.1235,75580371.32,622.2038227
2012,170.0053752,49562.28438,20.5118235
2012,72113.9399,38017991.99,308.6366016
2012,4.934646581,1139.293344,1.36395391
2012,67.10805567,36823.92808,0.597611865
2012,3.845795911,1989.73035,0
2012,14427.63469,5206595.883,189.3025143
2012,3.300161473,1074.177669,0.134565928
2012,17602.90056,5907751.293,125.8431784
2012,444.2894553,255496.4155,5.538609324
2012,34285.45823,11144566.55,317.7602261
2012,0.713987334,0,0.071363156
2012,3.441782252,1317.039427,0.51262118
2012,1689.890171,475890.9642,724.7843686
2012,1771.532315,537904.7411,168.9184757
2012,128468.1628,61602066.5,11153.41828
2012,2.450743201,86.29228714,0
2012,174753.0638,69152203.88,22411.91207
2012,2938.742773,1165270.054,585.189644
2012,78.92125095,27776.03595,0.075150635
2012,0.313001362,70.82441173,0.062573491
2012,225188.7123,122569819.7,4656.413697
2012,1258.602535,514389.8024,436.4397652
2012,34640.34114,5615887.846,31904.28915
2012,139946.215,49919844.2,1371.542092
2012,0,2.973882304,0
2012,2.212332165,1051.851576,0.147455351
2012,308.425064,156313.3598,1.862042901
2012,152.4702056,76054.03068,0
2012,12173.04707,5846543.578,15.31917467
2012,628171.0443,413005383.1,10358.33541
2012,131.0511807,64088.65116,0.750514795
2012,25.83249602,5188.77015,0.438614494
2012,838.327987,406069.5431,122.8171398
2012,0.074763426,0,0
2012,34970.91984,16359602.1,61.35582562
2012,33723.43777,18025898.08,668.7434805
2012,946.7570022,420985.6018,43.23251297
2012,29947.08816,7573266.61,1262.006049
2012,5045.045215,2819990.623,756.5938952
2012,69498.51588,41120151.24,1898.822471
2012,238.8369402,81356.81666,73.75957324
2012,17044.26955,9655847.447,672.276728
2012,275458.1339,173470984.8,15696.10142
2012,59586.54123,34624212.71,706.4980386
2012,28.0016373,21723.03939,2.747745803
2012,73333.39483,57878802.48,1607.847273
2012,54896.168,20676829.65,762.1382628
2012,653.7553944,344953.698,6.733740761
2012,16681.67861,4947138.854,2255.828914
2012,58236.13518,17900045.31,23921.91326
2012,510219.7905,126306454.6,9135.308977
2012,0.457779037,87.18574241,0.262097531
2012,852.3251348,359955.9512,0
2012,30649.65247,14161927.62,959.3340875
2012,5391244.136,891360809.6,3990844.957
2012,1090.451742,611714.8151,0.538030374
2012,13.20474979,4038.882909,0
2012,84.50333118,27780.80079,0.296916553
2012,92.13825499,37862.59354,2.230471108
2012,8806.574989,6647572.4,275.5337554
2012,16356.21566,7314041.147,129.5815937
2012,2535.746181,1129185.792,53.13140554
2012,0.445934994,147.1599344,0
2012,194.9006652,38520.66746,10.14274256
2012,3478.064729,1545599.751,486.5511617
2012,6707.216401,2112910.735,21.79587027
2012,19502.01938,14894553.96,1961.180642
2012,9169.581603,4590172.035,139.5166345
2012,906.4816779,435110.5025,116.5887957
2012,234882.5805,58374875.65,4395.413637
2012,3527.100068,2171945.609,82.55964156
2012,0.292980249,92.88030354,0
2012,0.607397483,370.8257353,0
2012,5370.641728,1159399.444,3916.678406
2012,7.656472902,2116.960502,0.28624499
2012,2491.109581,690015.7689,0.609449497
2012,1746.867736,659795.9467,3.354722287
2012,114508.1207,61289933.3,876.451529
2012,26.04127895,7605.325159,11.28300563
2012,8.986908646,2368.120225,2.200274944
2012,1887.382437,1094467.799,53.88302699
2012,713.5393981,400150.0755,6.813048236
2012,1414.717212,337010.1968,738.7059224
2012,28467.08505,7751963.107,4053.369571
2012,1460.098601,796417.6665,48.46672303
2012,154433.3549,52252869.66,295.3529482
2012,29141.30559,13679633.34,26.13238009
2012,55521.11186,22286558.74,2270.555624
2012,10.45293944,0,0
2012,31387.53032,17064301.2,968.3204284
2012,1964094.349,797047093.2,338271.6436
2012,55.37620508,13945.75235,14.70052573
2012,24.65449283,13791.08654,0.52544113
2012,105963.3435,47075811.56,2488.655827
2012,0.877064464,401.3711538,0
2012,26.62460834,11197.96745,0.439689349
2012,181241.5276,127336946.9,1987.952346
2012,198.1865256,114487.4898,3.02503733
2012,1.779786943,916.7919484,0
2012,22.72554435,631.0717864,2.100174701
2012,1738.521937,712716.2832,574.9679535
2012,5.735552824,1633.048292,0.314924427
2012,84896.58286,61511399.73,2485.492072
2012,129518.8767,51921186.29,258.0091251
2012,13802.68934,6035101.784,130.1388092
2013,1.451841225,269.2120122,0.883811713
2013,168841.2542,56388842.22,1147.633815
2013,1.317167961,299.0243485,0.146340525
2013,509.692408,126855.8975,1.815308194
2013,2570.310922,886204.3671,1379.929873
2013,3.364186641,1549.854548,0.798098322
2013,376776.5933,98187686.66,72815.57487
2013,41.84126219,13853.70018,2.226772458
2013,21.34523198,6503.208569,0.073634169
2013,260094.1396,74483059.64,177481.2139
2013,7645.341813,3837380.655,25.84871087
2013,149.0759937,44276.63678,30.68236456
2013,1405.646047,553924.2516,0
2013,3314.949506,1835244.112,5.594220787
2013,1312.903123,499015.3857,0.990102871
2013,4.360236983,1183.542157,0.150446182
2013,0.226484287,7970.085889,0
2013,6021.926532,3103891.431,4.268961654
2013,3692.76314,1566967.477,243.0099196
2013,1572.70768,578757.3763,949.1115323
2013,2574.006261,1047113.485,889.2611412
2013,0.366513876,128.1532307,0
2013,28084.69737,9995829.006,187.9029548
2013,16372.71043,7759190.246,1924.139561
2013,1.436534731,431.9165262,0
2013,179822.511,79926574.68,16502.55757
2013,1945506.253,996822803.2,161187.2193
2013,5.32159267,1909.240281,0
2013,888.3253656,556867.0171,46.23695885
2013,485.3524158,239243.3971,44.68811909
2013,14.12186352,3760.794328,0.14600035
2013,44182.45789,18372365.76,454.5823314
2013,2807337.592,1037406277,1983320.468
2013,793.6246757,403888.7568,6.372341441
2013,102242.7719,41400020.26,3507.531215
2013,441325.8717,206035134.4,12431.92238
2013,175758.6684,87026629.71,120.3959194
2013,84612.41503,49295823.49,102.4986853
2013,920604.2215,576554894.1,19414.6871
2013,54641.41571,31221412.27,2062.506327
2013,138898.116,78847152.27,5187.199152
2013,1729.726219,700180.3159,12.73162185
2013,9.770838933,0,0.739874213
2013,7785.587052,4366427.085,309.408091
2013,6071.558631,2208303.82,480.203614
2013,6.245018541,1910.048522,0
2013,18.10549302,7626.597932,0
2013,13.50459562,3200.082907,6.784105108
2013,7658.876842,3632600.225,5.10321212
2013,15499.36852,7381540.741,141.7801652
2013,22.11861063,12165.58921,0.668017322
2013,2015.366626,665505.3925,3.651349739
2013,12703.0672,5235927.691,1995.859583
2013,6926.52927,1828901.883,3563.074199
2013,48383.14823,29754000.96,1843.683912
2013,96.99929436,23544.98403,5.019161942
2013,0,12.48843795,0
2013,63955.87066,23893119.11,11435.99586
2013,17088.50051,5008967.427,44.22746891
2013,30851.23115,14215354.27,34.53274083
2013,148660.8608,31981459.32,949.0876734
2013,2699.407313,1484449.062,94.93146554
2013,30351.83693,14642772.38,329.2878852
2013,44448.92835,26770417.21,296.9192153
2013,28596.14521,12108621.64,879.3277983
2013,252.2500837,92668.11643,11.09796204
2013,0.10073643,35.12964281,0
2013,81228.45883,42576776.95,49.80562247
2013,146183.8843,58517144.16,102.6697967
2013,169.9387636,63909.17625,9.175808368
2013,12.2167423,8435.629563,0
2013,20704.22719,7748294.111,0.60299986
2013,7289.62996,4441884.331,15.14886876
2013,5906.555994,1072990.134,3941.700391
2013,25.35640135,13056.33551,0.15045641
2013,55148.92227,26722915.2,3874.471045
2013,2967.797192,2185647.774,202.3202547
2013,7117.305616,4624543.089,911.3707113
2013,5.274325695,1794.786511,0.071261005
2013,43631.84328,21304124.72,2192.557311
2013,2997.752683,1363148.941,93.55292652
2013,3181.211373,1235461.432,106.9254004
2013,8951.928668,3526380.798,35.99975763
2013,1139298.669,857803257.7,50565.54841
2013,16.83232751,5492.524133,3.176803954
2013,80865.7359,40324629.79,603.0375428
2013,4772.826758,2238259.04,97.49066409
2013,72.2309315,17253.34438,7.071766995
2013,2.531902043,683.3703638,0.185381962
2013,45.73070819,13271.77845,4.917758638
2013,15524.72353,4748432.853,2419.10756
2013,1327.66903,655780.8721,48.48046674
2013,0.50645093,175.9906474,0
2013,23234.07848,10386715.41,225.5815745
2013,2863.638875,764932.061,1094.830601
2013,13563.7662,6611255.822,49.51209368
2013,26.81397913,4556.264375,22.60719477
2013,190096.3984,124327619.8,344.5292423
2013,5.147649727,2721.47997,0.514574521
2013,9469.912938,2921007.903,309.0235894
2013,205606.5378,103619967.3,247.6058131
2013,160.0173957,46915.94547,35.81508655
2013,155535.7698,83520030.39,723.3988263
2013,81.29858731,11029.04854,63.97055879
2013,36.09373117,18148.73807,0.747146649
2013,1.949117049,1008.785524,0
2013,7952.996078,2570897.464,97.74062964
2013,7.338918472,2108.351606,0
2013,13922.77664,4712706.946,38.02398628
2013,347.9872372,198166.6393,0.448285809
2013,27766.43898,9087878.862,93.68422701
2013,0.071397997,0,0
2013,1.830770274,552.0006771,0
2013,835.8379945,273375.3004,205.4081369
2013,167.3453442,52589.18544,1.620990102
2013,299350.3244,151934725.2,14427.80845
2013,3.975830698,106.7929613,0
2013,219047.8266,89072224.91,29181.81259
2013,1149.017879,466867.3985,181.5878575
2013,409.7811716,138004.6165,0
2013,0.250462234,73.84324709,0
2013,248186.4487,135893335.3,1542.838111
2013,2401.113683,1029808.476,714.3865285
2013,628.7988744,126033.0074,401.6900597
2013,162655.5217,56482342.42,2494.530167
2013,0,87.21429378,0
2013,0.885133267,460.4675225,0.073744857
2013,146.3594012,59892.16092,2.010924506
2013,219.2703833,82852.27627,0
2013,10562.32145,4458212.45,24.97238433
2013,333221.1538,193348073.1,4455.773315
2013,327.565717,154616.3979,1.050941097
2013,2.337401904,611.4610946,0
2013,2281.634735,968816.9723,424.9757606
2013,43434.8974,22165573.85,15.6749015
2013,44038.0597,24169021.51,1454.488963
2013,514.1770204,225151.711,6.404192649
2013,33069.3826,8273739.037,827.8477825
2013,835.4692511,432345.3685,21.65390091
2013,77541.50731,46140052.73,2570.749296
2013,60.01049955,23513.78575,5.318540768
2013,14041.08696,7977758.529,503.7476993
2013,209306.8716,134775713.7,6525.298857
2013,58871.1404,34930614.16,1327.572206
2013,21.29418574,14779.93521,4.122889456
2013,56667.73029,43947742.02,1888.778949
2013,35014.59256,13100664.37,239.7230079
2013,701.6415651,318132.9843,17.20179381
2013,5030.982104,1468145.196,307.6603305
2013,51884.19607,16038622.93,18889.18987
2013,318563.8864,79829777.31,19265.91349
2013,0.394443378,88.78698797,0.065870491
2013,1652.941887,623923.092,0
2013,12946.15584,5910751.659,404.8682326
2013,4965537.343,823628400.3,3928841.238
2013,2472.624875,1454361.156,2.383240971
2013,0,22.28137756,0
2013,9.403742597,2908.746378,0
2013,374.7376723,175934.832,0
2013,25.9184812,11259.13196,0
2013,9471.368441,7060987.569,197.5470466
2013,170277.6569,73559263.31,56.36775152
2013,2053.488633,837609.9431,58.82446768
2013,0.167271871,33.2259201,0
2013,315.8421904,64033.00053,1.846149698
2013,4.506196744,8.244089307,0
2013,2798.327755,1232122.609,522.4455
2013,4931.464914,1586667.521,11.08593918
2013,10203.27088,7591861.754,2103.310059
2013,5076.41744,2582044.574,6.479308698
2013,638.8880347,324481.9265,16.24737398
2013,197658.344,49440264.72,1082.061054
2013,3126.108744,1722853.046,64.55199123
2013,2.56347179,746.88649,0
2013,1.214748876,419.8711183,0
2013,1270.43285,271680.5543,782.2530269
2013,10.516318,3166.239422,2.645735883
2013,2895.247093,860153.7758,0.760790976
2013,2952.616232,1309703.67,0.914762258
2013,84754.41246,48720655.5,210.380044
2013,1.319036256,428.9604089,0.358022991
2013,0.371512178,73.45171118,0.124972994
2013,462.9362025,223887.0706,12.01205846
2013,759.227651,415112.4266,7.342920475
2013,1300.333442,236339.8558,1032.827286
2013,22542.95767,6197445.559,3366.182595
2013,953.1628872,476961.9913,9.075576325
2013,181510.4286,59728869.57,516.1459488
2013,47750.03594,19852046.85,96.0861356
2013,37711.82202,14918968.67,449.8234742
2013,19263.21439,13017735.1,547.8857892
2013,1736445.498,687791106,388592.6874
2013,24.68649925,6904.790419,17.31281851
2013,13.41511604,6743.826715,0.150024549
2013,64519.97256,29080334.91,4027.527645
2013,2.777000663,931.9996278,0.438465697
2013,27.33988538,11296.88313,0.879717179
2013,132423.2241,93410076.4,660.0168933
2013,1111.059618,602153.0361,135.7952975
2013,1.017217721,386.8404228,0
2013,55.38596969,517.9789284,12.13401102
2013,767.7412497,315341.5755,262.6807666
2013,16.13823621,4557.852915,2.075379638
2013,56368.9985,35670975.46,5653.900365
2013,84831.58231,30063784.45,1514.333459
2013,9631.632143,4705874.36,181.8713905
2014,2.719290471,611.0529504,1.467186236
2014,212662.0767,72321788.33,685.2804015
2014,0.36583298,93.85427105,0
2014,550.0605307,136843.9257,1.734666158
2014,1051.881716,448125.9796,241.2972702
2014,1.368260456,608.4024872,0.057025016
2014,241102.8077,62211893.92,20281.76143
2014,38.12758191,13321.44656,4.904505559
2014,24.87565216,7481.816184,0.734965109
2014,281737.5241,82322326.57,181834.6184
2014,9869.568611,4960239.498,45.02643138
2014,328.2460228,72842.48771,201.4282313
2014,2047.240182,875561.28,0.230351331
2014,4239.266549,2336124.374,8.147594162
2014,1358.271982,594996.9012,0.228976103
2014,1.710357331,335.7884654,0.07522497
2014,0,10097.48421,0
2014,12060.76315,6248511.933,10.14523545
2014,6688.56414,2964497.955,86.0631411
2014,902.3064921,317425.8391,375.9860104
2014,1789.544495,921109.1746,188.7332245
2014,0.219911349,83.66784389,0
2014,33626.20475,12176919.3,179.5549897
2014,16464.7138,7610331.293,1091.968623
2014,0.848838596,271.3437338,0
2014,256901.3982,120646662.2,27903.16179
2014,2693134.295,1442015315,267246.3251
2014,2.173549317,703.6761245,0
2014,2224.705898,1328674.981,182.3470455
2014,1229.151313,666287.8347,58.83692093
2014,15.52435011,4008.792293,0
2014,57852.20593,24226310.82,627.0777242
2014,2643608.541,1030474020,1759513.178
2014,1503.552658,783146.3154,5.363276393
2014,119335.1253,54405470.97,14725.10618
2014,531643.2997,251136355.8,14319.72127
2014,346792.5692,178068505.9,147.6530598
2014,181851.0045,108433603.9,207.0505114
2014,1337961.085,814942892.4,13875.19608
2014,72891.1537,41744401.11,866.9942413
2014,202027.8897,113323636.4,9444.769928
2014,1473.862077,664968.9489,15.35438321
2014,4.078788126,0,0.591001848
2014,10934.44721,6135995.005,429.9748568
2014,5861.468362,2119020.795,346.8645699
2014,2.333078605,977.5033747,0.075261582
2014,7.705385204,2539.556085,0
2014,33.30200692,8908.393919,14.39405887
2014,13939.61016,6802108.507,48.44138013
2014,21169.34321,10272302.91,100.2093928
2014,12.24495792,6771.76986,0
2014,5320.770495,1813945.178,4.150051737
2014,13678.14008,5846020.596,1879.443049
2014,9523.348572,2394364.03,6877.130286
2014,30904.97022,18686557.98,1625.058612
2014,115.0030751,27807.536,6.537809158
2014,0,6.155627771,0
2014,74226.43456,29607521.87,9078.636278
2014,23576.65102,7055646.85,51.04396657
2014,32725.07263,14661692.22,53.65155452
2014,186628.868,40341650.39,1225.81591
2014,3689.014622,1876271.139,359.8096181
2014,44359.06366,21973860.49,695.6611083
2014,48752.34078,30341312.13,302.8438821
2014,30371.65767,13256042.54,513.9531621
2014,113.7410132,39176.27136,14.79234564
2014,0.100516266,44.92908334,0
2014,120298.1171,65551203.13,48.45702777
2014,132716.1983,54687312.37,164.766334
2014,198.1175945,70656.2843,4.654996531
2014,17.46335996,8146.569706,0
2014,12858.55151,4938269.727,1.658373837
2014,19211.17652,12236554.96,43.98600917
2014,3803.211729,951005.8575,1199.423826
2014,83.83836115,42192.4623,0.676764602
2014,61831.29024,29635336.19,2590.403819
2014,4195.617108,3056008.927,223.115997
2014,12154.00343,7857394.592,831.6221307
2014,27.72354734,7130.7825,6.629061748
2014,57481.62251,28333966.34,3691.475025
2014,4559.431771,2193484.652,70.95402374
2014,3858.865792,1549280.564,120.8182538
2014,15139.94788,5949964.843,52.7307423
2014,1894360.727,1390869653,230624.9876
2014,43.02505722,15265.64771,2.953839889
2014,139137.7522,68846461.83,1307.260696
2014,5717.749944,2755346.362,35.50792787
2014,77.58861401,17837.4001,24.08332742
2014,1.494315228,407.3199124,0.062128976
2014,122.0848695,34493.90561,6.389758862
2014,19832.76406,6682525.207,1265.428054
2014,2837.97719,1412045.424,192.8862705
2014,0.303873906,79.07168354,0
2014,0.847820639,143.2184896,0.391329998
2014,28175.66667,12705461.15,284.5047373
2014,595.715818,205044.7712,85.42020243
2014,15356.83932,7521509.208,108.2063942
2014,13.50969179,2157.22293,13.11074802
2014,161796.8748,102594286,392.729085
2014,3.972500661,2032.251865,0
2014,13425.75592,4393296.512,204.5259453
2014,243833.4256,119773573.5,256.6573915
2014,159.8205698,45804.66406,35.74916028
2014,164048.5814,89292573.66,582.1460008
2014,4.413913848,869.6879185,1.687606207
2014,41.09592468,19484.73033,0.672324981
2014,2.898631661,1457.084777,0
2014,12350.44428,4420370.391,120.4619723
2014,12.47074465,4053.420061,0
2014,15972.31869,5446146.285,62.68241001
2014,429.5510986,256116.8687,0.798957908
2014,32203.11955,10590462.14,72.93796558
2014,1.499461532,0,0
2014,1.24491802,571.6590408,0
2014,1682.30795,531577.0125,504.4556784
2014,363.134004,120153.065,1.798191492
2014,416682.183,199638359.5,48899.43255
2014,3.133582414,33.07274709,0
2014,170749.7738,72051507.38,9070.603342
2014,1815.508841,796297.9584,102.3928926
2014,270.3377479,95808.12693,0
2014,331444.5884,176549571.1,1687.756977
2014,1437.890897,769233.7321,138.840694
2014,522.6742498,121738.874,215.9594297
2014,200500.7027,71797089.11,1820.957354
2014,0.29503029,182.8615557,0
2014,156.7177623,64266.77144,1.340594911
2014,531.7519755,211540.4262,0
2014,18587.04267,8420670.983,32.87496626
2014,645779.1168,376163507.9,19517.52014
2014,1150.41332,526037.7702,2.401718552
2014,3.88961631,1131.520913,0
2014,2050.201348,883723.6023,540.0555623
2014,68637.35128,36719343.19,31.46091156
2014,75563.10047,41400617.33,1712.414003
2014,875.2614925,383928.8838,5.577517698
2014,39149.00059,10015990.38,574.0019974
2014,1161.811342,630024.2551,61.70117039
2014,79409.68409,48050503.84,2336.445895
2014,0,3.209846409,0
2014,38.61457548,16239.3533,3.708967213
2014,14035.49845,7952444.12,485.9871898
2014,205452.2867,129825313.2,7805.342343
2014,102456.1878,59258742.33,1916.720271
2014,93.85025781,70635.85436,15.42872879
2014,105664.4148,80708069.18,2747.697691
2014,56279.4732,21645508.23,266.0743314
2014,871.4169512,388615.5131,13.97724617
2014,10943.07492,2904717.365,2948.284447
2014,60258.85596,21440499.38,10582.24635
2014,345746.4966,90423912.86,7931.957049
2014,1.179943855,256.6154289,0.852560294
2014,675.0557693,279455.0523,0
2014,19481.70705,9263714.938,167.2425913
2014,4489888.985,651512201.1,3450542.826
2014,2889.358676,1926050.518,22.83605034
2014,5.617398402,1725.538802,0
2014,326.7152047,124450.3854,0.1494861
2014,191.3519714,79087.70909,0.769089337
2014,16939.31159,12786147.71,554.7999434
2014,161512.8078,71269279.57,108.0100754
2014,2319.726964,938478.6328,79.52674361
2014,0.167337275,50.58529282,0
2014,123.0574567,25207.90257,1.384459447
2014,0.582634527,0,0
2014,4387.909463,2172461.801,156.1683233
2014,6750.715411,2323933.967,18.15228242
2014,14747.66283,11014341.2,1055.436772
2014,17366.37853,8619454.805,73.78033638
2014,5388.780866,3039289.501,59.09196818
2014,242522.777,60625650.43,9447.762111
2014,4960.468941,3053541.856,120.7426077
2014,0.219722043,93.34752175,0
2014,2.049832976,1122.218046,0.455518835
2014,958.2943361,232926.173,443.9130431
2014,31.3373065,8491.897643,0.786745812
2014,3000.665873,899339.9519,7.007408304
2014,2526.17722,1156872.006,0
2014,137614.6337,81405161.63,258.9320013
2014,0.783042989,212.8829587,0.179910229
2014,0.904084104,139.1141125,0.597423645
2014,1883.094284,924623.6892,65.82745555
2014,1569.456459,849263.6877,15.52101627
2014,2385.060855,554625.1673,1793.273077
2014,22005.44149,6275326.522,1456.413681
2014,1054.211488,577171.6052,11.81292064
2014,198227.5618,67199088.71,647.1030149
2014,54913.20191,23257165.66,5.615325589
2014,47187.25529,19138326.46,615.2850254
2014,25643.07887,19010942.21,605.2748546
2014,1736526.807,786049813.9,244570.5471
2014,83.12890888,23691.44638,82.49317578
2014,10.79353194,5358.703933,0.074922889
2014,100975.1076,45826684.81,6736.789453
2014,0.511468726,168.2053321,0
2014,21.47171597,8584.439537,0
2014,217341.5294,143460763.3,1457.543042
2014,634.4245555,350984.7394,27.93430689
2014,1.207860092,436.8111568,0
2014,3.05076223,192.7570794,2.218844307
2014,760.6256784,391513.3902,32.41774311
2014,27.60251498,7778.023193,3.714703535
2014,69667.22996,46837927.39,6241.095422
2014,115220.9496,41294947.85,1164.888487
2014,9644.693979,4501377.733,49.63871485
2015,161718.9696,56697345.39,2455.533584
2015,567.2330418,146827.7794,0.849828097
2015,283.5747371,118784.0648,32.82557782
2015,2.167783333,974.1105953,0
2015,180233.1055,51307752.18,29759.54174
2015,1.990115394,761.5547043,0.116656741
2015,8.907470701,2806.121881,0.073613564
2015,261575.0042,70458743.29,173113.9682
2015,7937.704884,4187183.185,3.936512745
2015,26.74519296,5762.640321,21.90127824
2015,1458.37852,669391.0385,0.460896155
2015,3420.273924,1895850.012,0.297803942
2015,598.3973629,268773.6521,0
2015,0,3175.601616,0
2015,12603.76175,6680925.515,8.190128826
2015,7293.179859,3317966.113,34.73537139
2015,1089.013112,363690.7156,691.5785731
2015,580.5048923,295049.179,10.35452079
2015,0.073304186,22.33343301,0
2015,33899.29608,12202892.14,1186.156264
2015,12270.85994,5741647.41,867.7309581
2015,166275.2537,73359390.36,10410.83265
2015,2222772.418,1279708953,299338.9209
2015,1.948700425,903.2791232,0.749506732
2015,1761.270631,986934.0094,375.5086759
2015,746.5236082,369694.4706,61.3321596
2015,0,50.11643241,0
2015,27315.83103,11862080.62,314.0564548
2015,2733439.469,1167086141,1873979.437
2015,772.5663228,415411.649,0.531423538
2015,106106.6837,50880475.59,15423.62099
2015,490444.5825,236566462.5,11530.51331
2015,152432.4521,79347635.37,97.0669967
2015,78969.88323,47696988.74,116.1159073
2015,928115.6381,582834942,13021.98542
2015,47822.97021,27376769.9,2382.120689
2015,140855.7032,79712611.85,7812.052418
2015,429.4617172,208843.3573,3.087828059
2015,3299.604933,1893742.511,101.2062696
2015,6725.978202,2502056.315,1006.041297
2015,0.902911882,432.4387771,0.075250571
2015,0.072517095,58.04410714,0
2015,20.43445921,7286.785931,6.720154962
2015,8046.992557,4060831.349,1.242116583
2015,12929.4929,6738793.749,6.992461849
2015,1.855631711,1170.998039,0
2015,2583.230426,894595.5558,1.579776212
2015,15090.56348,6705580.056,3188.682151
2015,5706.8457,1670607.325,3127.273628
2015,30077.59865,20154962.59,1766.182285
2015,31.6431485,7376.198724,1.318218767
2015,0,59.38035613,0
2015,65413.8692,25903929.14,11460.03877
2015,25420.2959,7759898.272,25.64580984
2015,10276.47095,4582219.452,34.24041308
2015,172639.4312,38360562.63,604.6641087
2015,1838.352679,1021379.132,88.77446327
2015,37292.53033,18478416.16,436.2480508
2015,25472.55034,16353612.18,84.44111682
2015,23996.89602,10618385.15,132.4208259
2015,42.8506224,16824.83329,0.400571021
2015,57407.38759,31864863.86,8.107287978
2015,161820.018,69813152.28,103.7229598
2015,71.39707073,28406.72841,2.663078355
2015,10.04047817,3710.237314,0
2015,12661.21692,4900405.328,20.67813986
2015,7468.600135,4858854.589,36.14488285
2015,3840.002978,920142.7227,1612.67507
2015,6.698007765,3668.107135,0.075289635
2015,54147.3393,26219292.63,3430.72827
2015,2867.502652,2077222.389,158.1344818
2015,13084.17904,8444654.166,2009.592863
2015,23.72139668,8313.477329,0.213780511
2015,50242.48685,24240246.83,4666.211003
2015,2669.04807,1123614.728,382.4854083
2015,3087.564796,1249527.564,162.0277778
2015,10720.01287,4274490.524,36.95098645
2015,1746470.535,1260846896,290248.4521
2015,11.11626567,3944.528588,0.181570398
2015,116308.117,59303643.82,710.1872603
2015,4484.169138,2157928.799,23.25477591
2015,51.33272803,14960.40835,3.076733762
2015,14124.46245,4774125.091,696.471414
2015,2903.314883,1567638.567,390.8943515
2015,0.101362431,27.53080398,0
2015,0.391583752,79.15549273,0.13060908
2015,31145.40276,14298730.81,100.6893145
2015,181.1622937,71615.43209,1.42086252
2015,15615.50086,8360341.431,120.907032
2015,132701.1436,81364387.15,215.1032906
2015,0.956671546,573.6500822,0
2015,17340.92648,5903960.93,171.2655386
2015,285028.8419,145469911.8,259.2261376
2015,173.6172988,54874.76258,19.1466038
2015,186009.8987,103573666.2,331.6927433
2015,0.19478585,38.96664476,0
2015,7.175106601,3556.004029,0
2015,1.317510179,737.3022991,0
2015,7402.862736,2704179.7,46.88254626
2015,0.934455176,488.8159392,0
2015,15794.33939,5526331.168,9.041978453
2015,327.4653115,195324.4646,0.049976505
2015,30829.68652,10305768.67,36.56650374
2015,0.642603881,0,0
2015,951.9919859,343085.1056,198.2966601
2015,495.7353512,168865.3756,0.365466002
2015,301788.6583,151985123.3,15328.72655
2015,197650.8808,85061075.97,25465.15568
2015,784.3280615,357684.442,16.36471424
2015,204.1535159,72392.16184,0
